Confirmed, Key, Source, KOR
,"102400034","直ちに実行せよ。被験体4号が他のエリアに移動する可能性は常に存在している。","즉시 실행하라.피험체 4호가 다른 지역으로 이동할 가능성은 항상 존재한다."
,"102400035","……仰せのままに！","……분부대로!"
,"102400036","わたしがこんな間違いを犯すとは……首脳がご自身より、人類の存続を優先しているのは明らかなのに……","내가 이런 실수를 저지르다니… 수뇌가 자신보다 인류의 존속을 우선하고 있는 것은 분명한데……."
,"102400037","トイフェル。AG-031の個体名はなんだ？彼女の人類への貢献はデータベースへの記録条件を満たしている。","토이펠 AG-031 개체명이 뭐야?그의 인류에의 공헌은 데이터베이스에의 기록 조건을 만족시키고 있다."
,"102400038","お待ちください、今すぐお調べいたします。","기다리세요, 지금 바로 알아보겠습니다."
,"102400039","……フェーディ、とあります。2年前フェルカナ市で発生した汚染で生き残った3名のうちの1名ですね。現在は我が軍「スパイダー・サービス」の隊長を務めています。","……페디, 라고 되어 있습니다.2년 전 페르카나 시에서 발생한 오염에서 살아남은 3명 중 1명이네요.현재는 아군 '스파이더 서비스'의 대장을 맡고 있습니다."
,"102400040","素晴らしい。フェーディ……あなたの力を引き続き発揮してくれ。","훌륭해. 페이디……당신의 힘을 계속 발휘해 줘."
,"102500000","……フェーディ捜索中","……페디 수색 중"
,"102500001","メル、確かにここでフェーディって子に会ったの？","멜, 분명히 여기서 페이디라는 애를 만난 거야?"
,"102500002","たぶんここだったはず？いや、ここじゃないかも？ねぇ、レラはどう思う……？","아마 여기였을 거야?아니, 여기 아닐 수도 있어?있잖아, 레라는 어떻게 생각해…?"
,"102500003","質問に質問で返さないで。わたしが知るわけないでしょ。","질문에 질문으로 대답하지 마.내가 어떻게 알겠어?"
,"102500004","シンディ。フェーディの座標を直接読み取れないの？","신디 페이디 좌표를 직접 못 읽어?"
,"102500005","フェーディは前の任務で……アタシの通信モジュールを切り離したんだ。","페이디는 전 임무에서……내 통신 모듈을 분리했어."
,"102500006","それに、アタシたちは座標の共有権限がないんだよ。スパイダー・サービスはあんまり共同で任務に参加しないから。","그리고 우리 좌표 공유 권한이 없어.스파이더 서비스는 별로 공동으로 임무에 참가하지 않으니까."
,"102500007","同じ部隊なのに、単独行動がメインなのか？","같은 부대인데 단독 행동이 메인인가?"
,"102500008","うん、普段はね。今回の任務はすっごく危険で重要だから、部隊単位での作戦行動が特別に許可されてるんだ。","응, 평소에는.이번 임무는 매우 위험하고 중요하기 때문에 부대단위로의 작전행동이 특별히 허가되어 있어."
,"102500009","気になるわね。その「すごく危険」な任務って一体なんなのかしら？","궁금하네. 그 '굉장히 위험'한 임무는 도대체 뭘까?"
,"102500010","言えないよ。機密性のすごく高い任務なんだからさ。","말할 수 없어. 기밀성이 굉장히 높은 임무니까."
,"102500011","<color=#9dd0ff>フロンティアの機密情報規定から推測するに、傀儡師に関係している可能性が高いでしょう。</color>","<color=#9dd0ff>프런티어의 기밀정보 규정으로 미루어 볼 때 괴뢰사에 관계되어 있을 가능성이 높습니다.</color>"
,"102500012","ますます怪しいわね。傀儡師に関係している任務なのに「ユニオン」は関与しちゃいけないのかしら。","갈수록 수상해.괴뢰사에 관계되어 있는 임무인데 '유니온'은 관여하면 안 될까?"
,"102500013","メル、フェーディはなにか言ってなかった？","멜, 페이디는 뭐라고 하지 않았니?"
,"102500014","うーん……えーっと……","음... 음... 음..."
,"102500015","だめ、メルはフェーディの話を忘れるって約束したんだった！","안돼, 멜은 페이디의 이야기를 잊기로 약속했어!"
,"102500016","……メルって毎回想定外の言動を見せてくれるのね。","......멜은 매번 예상치 못한 언동을 보여주네."
,"102500017","ヘヘ、メルってすごいでしょ！","헤헤~ 멜이라니 대단하지!"
,"102500018","レラはメルの頭にあるウサギ耳の受信機をチラリと見る。そして力いっぱい引っ張った――","레라는 멜의 머리에 있는 토끼 귀 수신기를 힐끗 쳐다본다.그리고 힘껏 당겼다--"
,"102500019","……きゃあああ！","……꺄아아아악!"
,"102500020","メルのかわいい耳が、悪い鬼に引っこ抜かれちゃうーっ！","멜의 귀여운 귀가 나쁜 도깨비에게 끌려가버려!"
,"102500021","悪い鬼……？レラのことでしょうか。","나쁜 도깨비...? 렐라의 일일까요?"
,"102500022","なにをふざけてるんだ。今は捜索任務の最中なんだぞ。","뭘 까불고 있는 거야.지금은 수색임무가 한창이라구."
,"102500023","……「ユニオン」のAGはみんな楽しそうだね！","유니온의 AG는 모두 즐거운것 같아!"
,"102500024","<color=#9dd0ff>シンディさん、我々の指揮官があなたと話をしたいそうです。</color>","<color=#9dd0ff>신디씨, 우리 지휘관이 당신과 얘기하고 싶어해요.</color>"
,"102500025","そっちの指揮官が？ふーん……アタシは別に構わないよ。","그쪽 지휘관이?흠……나는 별로 상관없어."
,"102500026","<color=#9dd0ff>今使っているのはシークレット回線だから、率直に聞くよ。</color>","<color=#9dd0ff>지금 쓰고 있는 건 시크릿 회선이니까 솔직하게 들을게.</color>"
,"102500027","<color=#9dd0ff>「スパイダー・サービス」小隊の機密任務だけど、ある傀儡師の捜索及び発見だね？</color>","<color=#9dd0ff>'스파이더 서비스' 소대의 기밀임무인데, 한 괴뢰사의 수색 및 발견이지?</color>"
,"102500028","え！？な、なんでそれを……","뭐!? 왜 그걸..."
,"102500029","<color=#9dd0ff>以前、メルを捜索するために支援小隊を送り込んだ時、偶然メルとフェーディの会話を聞いてしまったんだ。</color>","<color=#9dd0ff>전에 멜을 수색하기 위해 지원소대를 보냈을 때 우연히 멜과 페이디의 대화를 듣고 말았지.</color>"
,"102500030","えぇー！？それって盗み聞きじゃん！","뭐?! 그거 엿들었잖아!"
,"102500031","……確かに隊長はうっかり口を滑らせる時があるけどさ。","……확실히 대장은 무심코 입을 놀릴 때가 있지만 말이야."
,"102500032","でもま、バレてるならもう隠さなくてもいいかな。そうだよ、傀儡師を探してるの。そいつって神出鬼没で、すっごい小賢しくてさ。","근데 뭐 들켰으면 이제 숨기지 않아도 되겠지?맞아 괴뢰사를 찾고 있어.그건 신출귀몰해서 굉장히 깜찍해서 말이야."
,"102500033","でも、傀儡師のことについては聞かないでほしいな。機密任務を話しすぎると処罰を受けちゃうからね！","하지만 괴뢰사에 대해서는 묻지 않았으면 좋겠는데.기밀임무를 너무 많이 얘기하면 처벌을 받는다구!"
,"102500034","<color=#9dd0ff>ああ、それ以上は聞かないよ。首脳も「ユニオン」に作戦加入の依頼を出してないしね。</color>","<color=#9dd0ff>아, 더 이상은 안 물어볼게.정상도 유니언에 작전 가입을 의뢰하지 않았고요.</color>"
,"102500035","<color=#9dd0ff>でも、君はフェーディを見付けたいんだよね？その件については、「ユニオン」も協力しよう。</color>","<color=#9dd0ff>하지만 너는 페이디를 찾고 싶지?그 건에 대해서는, 「유니온」도 협력하자.</color>"
,"102500036","おぉ、いい人なんだね！助かるよー！","오~ 좋은 사람이네!살아난다!"
,"102500037","アタシ、別にあなたの部下じゃないのにね！","나, 별로 당신 부하는 아닌데 말야!"
,"102500038","あなたたちの部隊になら入ってみたいなー……でもアタシはフロンティアのものだからね。","당신들의 부대에라면 들어가 보고 싶어-…하지만 나는 프런티어의 사람이니까."
,"102500039","<color=#9dd0ff>フロンティアのもの？</color>","<color=#9dd0ff>프런티어 거?</color>"
,"102500040","ありがと！でもそれは出来ないよ。アタシはフロンティアのものだからね。","고마워! 근데 그렇게는 못해나는 프런티어의 사람이니까."
,"102500041","<color=#9dd0ff>フロンティアのもの？</color>","<color=#9dd0ff>프런티어 거?</color>"
,"102500042","うん、配属先の変更はフロンティアから禁止されてるの。","응, 배속처 변경은 프런티어부터 금지되어 있어."
