Confirmed, Key, Source, KOR
,"110130049","第二个，是让傀儡极力回避档案记录外的问题。","둘째는 괴뢰들이 기록물 외의 문제를 애써 외면하도록 하는 것이다."
,"110130050","……","……"
,"110130051","双子傀儡师转了一个身。","쌍둥이의 괴뢰 사단이 몸을 돌렸다."
,"110130052","真是让人意外，明明我们没有交谈过，你却可以看破我的命令。","우리는 분명 대화를 나눈 적이 없는데, 너는 나의 명령을 간파할 수 있다니 정말 뜻밖이다."
,"110130053","你和厄里芬·埃兰……骗了我们？！","당신과 에리펀 엘란…. 우리를 속였다고?!"
,"110130054","哼，这怎么能说骗呢？","흥, 이걸 어떻게 속여?"
,"110130055","这是你们唯一的方法，我们也不会强迫你们。","이것이 당신들의 유일한 방법이며, 우리도 당신들에게 강요하지 않을 것입니다."
,"110130056","论战斗力，哪一边更强你们自己也明白。","전력으로 따지면 어느 쪽이 더 강한지 당신들도 잘 알고 있다."
,"110130057","虽然我给大家的命令是刚才「纽带」所说，但我可以保证，我和自己转化的傀儡永远不会伤害人类。","비록 내가 여러분에게 준 명령은 방금 <유대>에서 말한 것이지만, 나와 내가 바꾼 꼭두각시는 영원히 인류를 해치지 않을 것이라고 나는 확신할 수 있다."
,"110130058","用你的方法所治愈的卡佩拉，根本就不是原来的人了！","당신의 방법으로 치유된 카펠라는 원래 사람이 아닙니다!"
,"110130059","所以才需要准备足够的资料，来把它塑造得足够立体。","그래서 입체적으로 만들 수 있는 자료를 충분히 준비해야 합니다."
,"110130060","不对，这根本不是一回事！","아냐, 이건 전혀 다른 일이야!"
,"110130061","人类……是有灵魂的。","인간은… 영혼이 있다."
,"110130062","灵魂？","영혼?"
,"110130063","谁能定义人的灵魂？","누가 사람의 영혼을 정의할 수 있습니까?"
,"110130064","谁有资格定义？","누가 정의할 자격이 있습니까?"
,"110140000","如何判断一个人的身份？难道不应该取决于他人对生前者的看法？","한 사람의 신분을 어떻게 판단합니까?전자를 낳는 것에 대한 타인의 견해에 따라야 하지 않겠는가."
,"110140001","人是由记忆和性格组成，只要这两点给他人的看法一致。","사람은 기억과 성격으로 이루어져 있는데, 이 두 가지만 있으면 다른 사람에게 생각이 일치한다."
,"110140002","为什么被转化的那个人，就不能是原来的人呢？","왜 전화된 그 사람은 원래 사람일 수 없습니까?"
,"110140003","所谓的灵魂，不过是人类为了自我感动的“浪漫化”理由。","영혼이란 인간 스스로의 감동을 위한 낭만적 이유일 뿐이다."
,"110140004","让开。","비키세요."
,"110140005","不行！","안돼!"
,"110140006","我和你解释得很清楚了。","나는 너와 아주 분명하게 설명했다."
,"110140007","那只是一具傀儡，必须将其消灭。","그것은 단지 꼭두각시일 뿐이니 반드시 없애야 한다."
,"110140008","不行，就是不行！","안 돼, 그냥 안 돼!"
,"110140009","她就是原原本本的德拉！","그녀가 바로 있는 그대로의 델라다!"
,"110140010","你这种无法沟通的倔强个性，让我想到了一个熟悉的人。","소통이 안 되는 고집불통인 당신의 성격은 나에게 익숙한 사람을 생각나게 한다."
,"110140011","……哦，真有那么巧的事？","…어, 정말 그렇게 공교로운 일이 있었나?"
,"110140012","净化者已经全部苏醒了。","정화자가 이미 모두 깨어났다."
,"110140013","她们在哪？","그녀들은 어디에 있는가?"
,"110140014","地表。","지표"
,"110140015","戴安娜教宗，建国女王曾明令禁止你们回到地表。","다이애나 교황, 건국여왕이 너희들의 지표면 귀환을 금지시켰다."
,"110140016","我并不记得安娜·奥托露娜陛下曾有过如此规定。","안나 아우토루나 폐하께서 이런 규정을 두셨는지 기억나지 않습니다."
,"110140017","过去她作为“露娜之母”的代言人一直教导我们，焚烧世间万恶，将永远是净化者的使命。","과거 그는 '루나의 어머니'의 모델로 세상의 모든 악을 불태우는 것이 영원히 정화자의 사명임을 가르쳤다."
,"110140018","你让我太失望了。","너는 나를 너무 실망시켰다."
,"110140019","明明你们是国家的最后守护者，却不愿意服从国家的指挥。","분명 당신들은 국가의 마지막 수호자이면서도 국가의 지휘에 복종하려 하지 않는다."
,"110140020","丽萨，过去我们的确愿意听从你的调遣。","리사, 과거에 우리는 확실히 너의 파견에 따르기를 원했다."
,"110140021","而你……辜负了我们，不但将“露娜之母”从原本的国教地位废除，还拆掉了所有的教会设施。","당신은… 우리의 어머니를 국교적 지위에서 없애고 교회시설도 모두 헐어버렸다."
,"110140022","<color=#9dd0ff>（通讯）陛下，维多利亚恢复了意识，她能配合我们行动。</color>","<color=#9dd0ff>(통신) 폐하, 빅토리아는 의식을 되찾으셨고, 그녀는 우리의 행동에 협조할 수 있었습니다.</color>"
,"110140023","<color=#9dd0ff>（通讯）我不同意，太过于冒险了。</color>","<color=#9dd0ff>(통신)동의하지 않는다.</color>"
,"110140024","丽萨，我不打算再和你周旋下去了。","리사, 나는 더 이상 너와 에돌아가지 않을 거야."
,"110140025","现在主动权在我这里。","지금 이니셔티브는 나에게 있다."
,"110140026","地表有我的净化者，而她们所做的一切……都代表着奥托露娜。","지표면에는 나의 정화자가 있고 그들이 하는 모든 것…. 모두 아우토루나를 뜻한다."
,"110140027","你有什么目的？","당신은 무슨 목적이 있습니까?"
,"110140028","你只需要满足我的三个要求，我们净化者们就重新听候你的调遣。","네가 나의 세 가지 요구를 만족시키기만 하면,우리 정화자들은 다시 너의 파견을 기다릴 것이다."
,"110140029","第一点，你要发布官方声明，净化者正在地表英勇地消灭傀儡，向全世界展示我们净化者的力量。","첫째, 당신은 공식 성명을 발표해야 한다. 정화자들은 땅속에서 꼭두각시들을 용맹히 멸망시키고 우리 정화자들의 힘을 만천하에 과시해야 한다."
,"110140030","第二点，你必须重新承认奥托露娜中“露娜之母”的地位。","둘째, 오토루나에서 '루나의 어머니'로 거듭나야 한다."
,"110140031","第三点，交出……「0元件」。","3번째, 「0소자」를 제출합니다."
,"110140032","我可以满足你第一个和第二个要求。","나는 너의 첫 번째와 두 번째 요구를 만족시킬 수 있다."
,"110140033","至于第三个，我不明白是什么意思。","세 번째에 대해서는 무슨 뜻인지 잘 모르겠다."
,"110140034","「0元件」是什么东西？","0소자는 무엇입니까?"
,"110140035","它和我现在的「∅元件」不一样吗？","그것은 현재 나의 「 元소자」와 다릅니까?"
,"110140036","呵呵……呵呵呵呵……","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
,"110140037","你们，真的不知道？","너희들, 정말 모르니?"
,"110140038","别在那装了！","거기서 시치미 떼지 마라!"
,"110140039","你们的目的，你们的身份我一清二楚。","너희들의 목적은 너희들의 신분을 나는 잘 알고 있다."
,"110140040","<color=#9dd0ff>（通讯）……哦？</color>","<color=#9dd0ff>(통신)어...어?</color>"
,"110140041","呵……丽萨，你可比我恶毒多了。","헉...리사,나보다 훨씬 더 악랄하구나."
,"110140042","……","……"
,"110150000","……双子傀儡师据点。","쌍두괴뢰사단의 거점."
,"110150001","本来人类就无法定义灵魂，所以你们也没有资格说我的方式是错误的。","원래 인간은 영혼을 정의할 수 없기 때문에 당신들도 내 방식이 틀렸다고 말할 자격이 없다."
,"110150002","……","……"
,"110150003","<color=#9dd0ff><color=#9dd0ff>紧急联络，有一批未知系谱的AG部队在赶往这里，预计30分钟内就会和我们接触。</color></color>","<color=#9dd0ff><color=#9dd0ff>비상연락, 미확인 계보를 가진 AG부대들이 이곳으로 출동해 30분 안에 우리와 접촉할 예정이다.</color></color>"
,"110150004","<color=#9dd0ff><color=#9dd0ff>她们在清扫这片区域的傀儡，战斗效能非常恐怖，傀儡连靠近都很难。</color></color>","<color=#9dd0ff><color=#9dd0ff>이 구역의 꼭두각시들을 청소하는 그들의 전투효능은 공포에 질려 접근조차 어렵다.</color></color>"
,"110150005","未知系谱……？所属阵营呢？","계보 알 수 없다… 소속 진영은?"
,"110150006","<color=#9dd0ff><color=#9dd0ff>虽然她们的识别信号是奥托露娜，但我不太确定。</color></color>","<color=#9dd0ff><color=#9dd0ff>이들의 식별 신호는 오토루나지만 확실하지는 않다.</color></color>"
,"110150007","<color=#9dd0ff><color=#9dd0ff>它的发信格式太过古老，至少是10年前的版本了。</color></color>","<color=#9dd0ff><color=#9dd0ff>발신 양식이 너무 오래돼 적어도 10년 전 버전이다.</color></color>"
,"110150008","看来是净化者了。","정화자인가 봐요."
,"110150009","净化者……第一次傀儡战争的传说兵团。","정화자… 제1차 괴뢰전쟁의 전설병단."
,"110150010","在没有AG这一单位时她们就已经能完全击溃傀儡，改造后更是一度扫除了所有的傀儡师。","AG라는 단위가 없을 때는 이미 꼭두각시를 완전히 격파할 수 있었고, 개조 후에는 한때 모든 괴뢰사단을 소탕했다."
,"110150011","但奥托露娜在第一次傀儡战争落幕时，就宣称净化者因为各种事故而全员死亡了。","그러나 오토루나는 제1차 괴뢰전쟁이 막을 내렸을 때 정화자들이 각종 사고로 전원 사망했다고 발표했다."
,"110150012","……那只是奥托露娜的障眼法，妮欧过去也当过净化者。","그건 오토루나의 눈속임일 뿐 니오는 과거 정화사로 일했다."
,"110150013","什么？！","네?!"
,"110150014","哼，最早她们是「联合」的黑色部队。","흥, 최초의 그녀들은 연합의 검은 부대였다."
,"110150015","不知何种原因都跟着奥托露娜建国女王跑了，还起了“净化者”这种俗名。","무슨 이유에서인지 오토루나 건국여왕을 따라 뛰면서 '정화자'라는 속명도 생겼다."
,"110150016","情况变了，虽然不清楚奥托露娜为什么要派遣净化者，但如果真是她们……双子傀儡师会被彻底消灭。","상황이 바뀌어 오토루나가 정화자를 왜 보냈는지는 알 수 없지만 만약 그들이라면…. 쌍둥이의 괴뢰사단은 철저히 소멸될 것이다."
,"110150017","我们要转移了吗……？","우리 옮겨야 하나...?"
,"110150018","是必须转移，立刻。","반드시 옮겨야 한다. 즉시."
,"110150019","不好意思，你们已经没有时间逃跑了。","미안하지만 너희들은 도망갈 시간이 없다."
,"110150020","你是……苏利尔。","당신은… 솔리어입니다."
,"110150021","蕾拉·佩格斯，我们很久不见了。","렐라 페거스, 우리는 오랫동안 만나지 못했다."
,"110150022","我们也不需要见面，我可不想再让你当老师了。","우리도 만날 필요 없어, 나는 너를 더 이상 선생님으로 만들고 싶지 않아."
,"110150023","如此坦率，你这6年间的变化真是巨大。","이렇게 솔직하다니, 6년 동안의 당신의 변화는 정말 대단합니다."
,"110150024","不过在我们叙旧之前——","하지만 우리 옛날 얘기하기 전에—"
